nam1	clump	country	mn	se	count	latitude	latrank	totcount	nam2	rank_set11	rank_set6	rank_set6_2	nam3	nam4	nam5	nam_set4	se2
ukb_loh	UKB sig	France	-0.17836629424511902	0.10246417589195472	92	46.2	6	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.09514028008564969
ukb_loh	UKB sig	Germany	0.3119865482648643	0.12310710789245057	75	51.1	14	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.10541723062504302
ukb_loh	UKB sig	Hungary	-0.13662786578518843	0.22026900444363412	19	47.1	9	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.20637104317589974
ukb_loh	UKB sig	Ireland	0.04185397719247604	0.12444786837695264	62	53.1	17	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.11637402708937486
ukb_loh	UKB sig	Italy	-0.08894676143622728	0.06904206389615568	225	41.8	3	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.061172861156664676
ukb_loh	UKB sig	Netherlands	0.40757576158173814	0.2253069814362639	17	52.1	16	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.2157670859984416
ukb_loh	UKB sig	Poland	0.0013896486572992917	0.27520951940241845	22	51.9	15	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.19265159130662435
ukb_loh	UKB sig	Portugal	-0.38256557738920477	0.09201839937948243	135	39.3	1	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.07912928937069226
ukb_loh	UKB sig	Romania	0.1125013543113361	0.21086718558523015	14	45.9	5	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.24020576498230742
ukb_loh	UKB sig	Spain	-0.30931611081628485	0.08023786547361553	137	40.4	2	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.07853214044658884
ukb_loh	UKB sig	Sweden	0.3434933013466752	0.23154311752059784	11	60.1	19	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.2677743421737843
ukb_loh	UKB sig	Swiss-French	0.015387316735991901	0.03549543581069458	760	46.5	7	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.033338928196276575
ukb_loh	UKB sig	Swiss-German	0.04288792187836147	0.10446354382969762	84	47.3	10	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.09988683145740462
ukb_loh	UKB sig	Switzerland	0.1192979485449229	0.08040455302757153	168	46.8	8	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.07104748745046095
ukb_loh	UKB sig	United Kingdom	0.06707233421421595	0.04905446319810662	390	55.3	18	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.046450845850823444
ukb_loh	UKB sig	Yugoslavia	0.18297599441070161	0.1073918983111059	44	43.9	4	2323	UKB Loh	4	NA	NA	 4. UKB Loh	NA	NA	NA.~paste(.)~UKB~Loh	0.13741508482662004
ukb_neale1	all 0.01	Austria	0.1794385652376488	0.3163467880752116	14	47.5	11	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.07277349798672493
ukb_neale1	all 0.01	Belgium	0.44259545339316353	0.14629148467089437	43	50.5	13	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.042127623175291874
ukb_neale1	all 0.01	Czech Republic	0.29638717846924756	0.2849156523797655	11	49.8	12	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.08073822150001296
ukb_neale1	all 0.01	France	-0.10991680044608437	0.10721041985076611	92	46.2	6	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.029037266121192732
ukb_neale1	all 0.01	Germany	0.14882380070019777	0.12760534977451923	75	51.1	14	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.032067254229440775
ukb_neale1	all 0.01	Hungary	0.06198104915781973	0.2313787156106257	19	47.1	9	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.0632338149048875
ukb_neale1	all 0.01	Ireland	-0.09873513215509375	0.10008697858330487	62	53.1	17	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.03525502953275345
ukb_neale1	all 0.01	Italy	-0.03922335460281817	0.06927955569216417	225	41.8	3	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.018701880495889254
ukb_neale1	all 0.01	Netherlands	0.7092589281488775	0.22924739415256984	17	52.1	16	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.06620777995946871
ukb_neale1	all 0.01	Poland	-0.19073917651597735	0.2975219761403678	22	51.9	15	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.058712024737505385
ukb_neale1	all 0.01	Portugal	-0.3528212125486517	0.08733057749465145	135	39.3	1	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.024137811074629575
ukb_neale1	all 0.01	Romania	0.030522129920921702	0.28299743894511636	14	45.9	5	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.07306982015325986
ukb_neale1	all 0.01	Spain	-0.18615976091400405	0.0907926433228021	137	40.4	2	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.023980342694153438
ukb_neale1	all 0.01	Sweden	0.21890673407927616	0.3084951599711743	11	60.1	19	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.08133814792089415
ukb_neale1	all 0.01	Swiss-French	0.028134031792199823	0.03511257508115522	760	46.5	7	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.010154965096124055
ukb_neale1	all 0.01	Swiss-German	0.1270281429714271	0.11753682967733206	84	47.3	10	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.030447696186732463
ukb_neale1	all 0.01	Switzerland	0.16789171639086864	0.07369690291721669	168	46.8	8	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.021667637057806752
ukb_neale1	all 0.01	United Kingdom	-0.025941152211614422	0.048486179277778145	390	55.3	18	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.01412912949210905
ukb_neale1	all 0.01	Yugoslavia	0.004842960202626527	0.12830372769886086	44	43.9	4	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.04186615958556146
ukb_neale1	clump 0.01	Austria	0.07825373486233092	0.30790673115347345	14	47.5	11	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.22740255718953511
ukb_neale1	clump 0.01	Belgium	0.44930983665586127	0.15770863287030698	43	50.5	13	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.13118042930581925
ukb_neale1	clump 0.01	Czech Republic	0.4201628378670004	0.32549915355005915	11	49.8	12	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2566831695432896
ukb_neale1	clump 0.01	France	-0.06798457529384888	0.10071547349562	92	46.2	6	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.0899363655917395
ukb_neale1	clump 0.01	Germany	0.3625836240250357	0.128309276530001	75	51.1	14	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.09943356511580645
ukb_neale1	clump 0.01	Hungary	-0.24283138619570435	0.25914986604949825	19	47.1	9	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.1973318117212231
ukb_neale1	clump 0.01	Ireland	0.057265809179818536	0.12377311795255928	62	53.1	17	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.10930558333617571
ukb_neale1	clump 0.01	Italy	-0.15180790987993076	0.06756808889758598	225	41.8	3	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.057866650083236805
ukb_neale1	clump 0.01	Netherlands	0.6778636106797764	0.18339586656333942	17	52.1	16	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.20623689312179594
ukb_neale1	clump 0.01	Poland	-0.4447715257096705	0.2447966135256706	22	51.9	15	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.182706916106032
ukb_neale1	clump 0.01	Portugal	-0.4097420365612793	0.08825555877139173	135	39.3	1	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.074806970858877
ukb_neale1	clump 0.01	Romania	-0.18560176529485706	0.2905915149611788	14	45.9	5	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2288547187120806
ukb_neale1	clump 0.01	Spain	-0.22320365013733626	0.08632489868118261	137	40.4	2	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.07417948002913796
ukb_neale1	clump 0.01	Sweden	0.17750523557035375	0.36516553850897415	11	60.1	19	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.25598226138406616
ukb_neale1	clump 0.01	Swiss-French	6.341604682079673e-4	0.03432974605084845	760	46.5	7	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.03138142657738194
ukb_neale1	clump 0.01	Swiss-German	0.2315871701458545	0.12573854436190623	84	47.3	10	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.09429891587546582
ukb_neale1	clump 0.01	Switzerland	0.1258244676936595	0.08120703504232032	168	46.8	8	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.06692732105832984
ukb_neale1	clump 0.01	United Kingdom	0.08427865067452771	0.04646895902402739	390	55.3	18	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.043712131534195314
ukb_neale1	clump 0.01	Yugoslavia	0.002318278720607955	0.1293665931630163	44	43.9	4	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.13027861833474372
ukb_neale1	clumpwindow 1.5M	Austria	-0.10935884964506676	0.28727132604022054	14	47.5	11	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2597791087625555
ukb_neale1	clumpwindow 1.5M	Belgium	0.4703354572426424	0.15489287319388675	43	50.5	13	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.15060458345628058
ukb_neale1	clumpwindow 1.5M	Czech Republic	-0.021414082924896386	0.3221592037891929	11	49.8	12	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2891547905804435
ukb_neale1	clumpwindow 1.5M	France	-0.11888914015663596	0.10044577979545269	92	46.2	6	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.10393723875340631
ukb_neale1	clumpwindow 1.5M	Germany	0.34085015585971373	0.12334086313975345	75	51.1	14	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.11491086748157123
ukb_neale1	clumpwindow 1.5M	Hungary	-0.21404336197855947	0.2259037021794101	19	47.1	9	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.22496118539315324
ukb_neale1	clumpwindow 1.5M	Ireland	-0.11167135624364151	0.13399417640329792	62	53.1	17	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.12641924234577867
ukb_neale1	clumpwindow 1.5M	Italy	-0.13072309897398302	0.06738807430902807	225	41.8	3	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.06677918084392212
ukb_neale1	clumpwindow 1.5M	Netherlands	0.5994287398790523	0.2060386025388448	17	52.1	16	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.23484804930403352
ukb_neale1	clumpwindow 1.5M	Poland	-0.14009401169621466	0.2812853940924285	22	51.9	15	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.20909648645011678
ukb_neale1	clumpwindow 1.5M	Portugal	-0.38514159210658827	0.08927340240483383	135	39.3	1	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.08635362331372577
ukb_neale1	clumpwindow 1.5M	Romania	-0.12452269241472266	0.18198012221895402	14	45.9	5	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2591006458753942
ukb_neale1	clumpwindow 1.5M	Spain	-0.16376768256530336	0.08615900154360422	137	40.4	2	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.08580678514590166
ukb_neale1	clumpwindow 1.5M	Sweden	0.39574158930250264	0.2747377733458618	11	60.1	19	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2887695990688984
ukb_neale1	clumpwindow 1.5M	Swiss-French	0.01128200765952665	0.034754016098149446	760	46.5	7	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.03636850737553296
ukb_neale1	clumpwindow 1.5M	Swiss-German	0.15539754612975465	0.11731239765520891	84	47.3	10	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.10863853212756092
ukb_neale1	clumpwindow 1.5M	Switzerland	0.20320686004877678	0.0799784679710249	168	46.8	8	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.07748151052271098
ukb_neale1	clumpwindow 1.5M	United Kingdom	0.031342916166055515	0.04771863708941929	390	55.3	18	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.050635192378512626
ukb_neale1	clumpwindow 1.5M	Yugoslavia	0.09184900982135119	0.14432046316121608	44	43.9	4	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.1491205132522787
ukb_neale1	GIANT sig	Austria	0.20893783094442805	0.3837176149678641	14	47.5	11	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2437544303720298
ukb_neale1	GIANT sig	Belgium	0.35868495500883196	0.15412731535507812	43	50.5	13	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.14218463711953142
ukb_neale1	GIANT sig	Czech Republic	0.11218597944099451	0.3036557772330123	11	49.8	12	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.27293541240779035
ukb_neale1	GIANT sig	France	-0.2167791973860607	0.1022792909581775	92	46.2	6	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.09733876048194454
ukb_neale1	GIANT sig	Germany	0.22903539674862788	0.1273372911731549	75	51.1	14	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.10822493753658521
ukb_neale1	GIANT sig	Hungary	-0.41622805996063844	0.19802484733738196	19	47.1	9	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.21041665613139024
ukb_neale1	GIANT sig	Ireland	0.1863230195165479	0.12227141185092485	62	53.1	17	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.11886894356492733
ukb_neale1	GIANT sig	Italy	-0.2699533490610147	0.07036635520802023	225	41.8	3	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.06269319786398793
ukb_neale1	GIANT sig	Netherlands	0.408380587964547	0.2728471091731973	17	52.1	16	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.21997129217627207
ukb_neale1	GIANT sig	Poland	0.27907614391087593	0.2147453697548568	22	51.9	15	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.19675642363189003
ukb_neale1	GIANT sig	Portugal	-0.4374561324552131	0.08337391914559351	135	39.3	1	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.08100286329758387
ukb_neale1	GIANT sig	Romania	-0.027391218555945864	0.17452155471183042	14	45.9	5	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.24549464628893652
ukb_neale1	GIANT sig	Spain	-0.28240683991142485	0.07766572666831098	137	40.4	2	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.08051488081567124
ukb_neale1	GIANT sig	Sweden	0.686498248016257	0.17712217454067938	11	60.1	19	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.27161863639148914
ukb_neale1	GIANT sig	Swiss-French	0.03689581492066023	0.03433961151522825	760	46.5	7	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.03417477893234001
ukb_neale1	GIANT sig	Swiss-German	0.0690519862867592	0.11052209329553936	84	47.3	10	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.10226457850633187
ukb_neale1	GIANT sig	Switzerland	0.08931070412587735	0.08169619195550507	168	46.8	8	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.07298126493619968
ukb_neale1	GIANT sig	United Kingdom	0.17230807666056527	0.05011422704640157	390	55.3	18	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.04763091621862743
ukb_neale1	GIANT sig	Yugoslavia	0.03931463954094875	0.11597625691898812	44	43.9	4	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.14065341652098196
ukb_neale1	ldwindow 1.5M	Austria	0.2578114308968879	0.2588558716969444	14	47.5	11	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2807332149980789
ukb_neale1	ldwindow 1.5M	Belgium	0.05049649956276369	0.15277903361467166	43	50.5	13	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.15758859925100024
ukb_neale1	ldwindow 1.5M	Czech Republic	0.06668965471650633	0.24262468172886595	11	49.8	12	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.31654081287852975
ukb_neale1	ldwindow 1.5M	France	0.040888204908686325	0.10941159166388405	92	46.2	6	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.10916716199453842
ukb_neale1	ldwindow 1.5M	Germany	-0.1108999049328269	0.10594752586885206	75	51.1	14	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.12019522623590116
ukb_neale1	ldwindow 1.5M	Hungary	-0.018164398036982662	0.2619110573106605	19	47.1	9	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.23867511109849973
ukb_neale1	ldwindow 1.5M	Ireland	0.06843318673878623	0.14834423052305	62	53.1	17	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.13274732320459592
ukb_neale1	ldwindow 1.5M	Italy	0.05188663614387026	0.065578219530854	225	41.8	3	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.07061602247672498
ukb_neale1	ldwindow 1.5M	Netherlands	0.2075687283382698	0.2612944521948035	17	52.1	16	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2476758754772038
ukb_neale1	ldwindow 1.5M	Poland	0.11671261898515815	0.2478542248815897	22	51.9	15	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2220102467487885
ukb_neale1	ldwindow 1.5M	Portugal	-0.20982800811474278	0.07861184700906812	135	39.3	1	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.09089399603499039
ukb_neale1	ldwindow 1.5M	Romania	-0.11945115644754963	0.27785553631870896	14	45.9	5	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2755077790731691
ukb_neale1	ldwindow 1.5M	Spain	0.0625928036903895	0.08297975079263682	137	40.4	2	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.0901399735928397
ukb_neale1	ldwindow 1.5M	Sweden	0.40185273690752604	0.3193297401158832	11	60.1	19	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.30527538495438444
ukb_neale1	ldwindow 1.5M	Swiss-French	-0.026366606475276614	0.03563336970967788	760	46.5	7	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.038083017922228415
ukb_neale1	ldwindow 1.5M	Swiss-German	0.13233162193766904	0.11677708864587948	84	47.3	10	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.11492181706851526
ukb_neale1	ldwindow 1.5M	Switzerland	0.0724849679982978	0.07714936116355768	168	46.8	8	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.08120251652328248
ukb_neale1	ldwindow 1.5M	United Kingdom	-0.024808000689228293	0.052180388039184865	390	55.3	18	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.05299425125111475
ukb_neale1	ldwindow 1.5M	Yugoslavia	-0.004617669237497576	0.14478594262418223	44	43.9	4	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.16051362644443584
ukb_neale1	UKB sig	Austria	0.24889191398016997	0.3850105183650723	14	47.5	11	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.23586698912887727
ukb_neale1	UKB sig	Belgium	0.48814508488566405	0.14799295191873926	43	50.5	13	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.13724005925296018
ukb_neale1	UKB sig	Czech Republic	0.0931374952893666	0.2664852905621764	11	49.8	12	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2647606692358137
ukb_neale1	UKB sig	France	-0.15635834728041006	0.10012505125167454	92	46.2	6	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.09414256231671267
ukb_neale1	UKB sig	Germany	0.33750418350361283	0.12526674377099398	75	51.1	14	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.10427455944452052
ukb_neale1	UKB sig	Hungary	-0.311064074236687	0.2314141286636089	19	47.1	9	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2044389280910497
ukb_neale1	UKB sig	Ireland	0.058280013535053736	0.1274633167034246	62	53.1	17	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.11477878934665833
ukb_neale1	UKB sig	Italy	-0.13402334399354382	0.06925870891364498	225	41.8	3	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.060517606758610766
ukb_neale1	UKB sig	Netherlands	0.47521279743904726	0.24228872123152057	17	52.1	16	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.2141464096706857
ukb_neale1	UKB sig	Poland	0.10583727236076833	0.2517676446736806	22	51.9	15	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.190481953556736
ukb_neale1	UKB sig	Portugal	-0.33935518112500535	0.09075615583062889	135	39.3	1	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.07831148957202992
ukb_neale1	UKB sig	Romania	0.1850027718563593	0.21850673710920165	14	45.9	5	2323	UKB Neale	2	2	4	 2. UKB Neale	2. UKB Neale	4. UKB Neale	3.~paste(.)~UKB	0.23781540996019943
